fingerprint,review_id,app_id,app_name,country,rating,title,content,original_content,author,version,review_date,is_most_helpful,source,is_short,is_spam
e788ff4cae27b2b3785bcf5dda99d73c3970c3163dbdf9c0d8a6816022ac16f2,14571406102,6473753684,Claude by Anthropic,us,1,NO CUSTOMER SERVICE - NEED HELP,"I was super happy with Claude, but my year paid subscription just randomly stopped 3 months after paying. And I cannot seem to get any help to get it back, it’s been a couple weeks now !","I was super happy with Claude, but my year paid subscription just randomly stopped 3 months after paying. And I cannot seem to get any help to get it back, it’s been a couple weeks now !",Al12309dhdhdh,1.260916.19,2026-09-20T08:15:19Z,False,itunes_rss_mostRecent,False,False
3a917d2c4ddcbff8650555a79faf49c5adc984cd855e222148666c37bae09ac6,14570745213,6473753684,Claude by Anthropic,us,1,I dont recommend,Claude recently started gatekeeping fable 5 only for users who spend 100+ a month on subscription. I purchased pro for 20 and only got sonnet model that incapable of doing simple task. I do not recommend. There are better options and some being free,Claude recently started gatekeeping fable 5 only for users who spend 100+ a month on subscription. I purchased pro for 20 and only got sonnet model that incapable of doing simple task. I do not recommend. There are better options and some being free,nicckricknameddd,1.260916.19,2026-09-20T03:20:02Z,False,itunes_rss_mostRecent,False,False
ac65ed5eabf5e1969d8a2cf3ed6713831745da751cacee271de7bcd762aa7bea,14570484954,6473753684,Claude by Anthropic,us,1,Kike propaganda,Ai only pedals Israeli propaganda,Ai only pedals Israeli propaganda,Bdaagg,1.260916.19,2026-09-20T01:36:43Z,False,itunes_rss_mostRecent,False,False
f790457a09a2430310bf0bc80affb96ab51a3efc7009d939d35990dac72893f9,14570440802,6473753684,Claude by Anthropic,us,5,Great,Almost better than ChatGPT!,Almost better than ChatGPT!,TrickaBee,1.260916.19,2026-09-20T01:19:36Z,False,itunes_rss_mostRecent,False,False
a0be15dea418f32ea8a4716cac73d38e8534292120e209155110f422a4718917,14570422522,6473753684,Claude by Anthropic,us,1,Claude response,I pay a lot of money to get better results. I’m pretty discouraged by the outcomes I’m receiving,I pay a lot of money to get better results. I’m pretty discouraged by the outcomes I’m receiving,Hammy!!!!!,1.260916.19,2026-09-20T01:12:33Z,False,itunes_rss_mostRecent,False,False
34925a5517b6c3e0fdfd2c5b066e9e88e36932236b34e7b08ad20d4e219499c2,14570302438,6473753684,Claude by Anthropic,us,5,Nice!,"I also use ChatGPT for making my comics and I will say: Claude is better in texts than GPT but that one makes very kewl pics! I thinks OpenAI and You, Anthropic MUST team up and make better Ai for Creating and helping!","I also use ChatGPT for making my comics and I will say: Claude is better in texts than GPT but that one makes very kewl pics! I thinks OpenAI and You, Anthropic MUST team up and make better Ai for Creating and helping!",Samkin2308,1.260916.19,2026-09-20T00:25:08Z,False,itunes_rss_mostRecent,False,False
41ca46449c947491c8748aaa174cc6cc5bc12c792820f189449656968a655797,14569826046,6473753684,Claude by Anthropic,us,1,Got Catfished,"I thought you were better than ChatGPT, but you way uglier and your logo looks like a butthole!","I thought you were better than ChatGPT, but you way uglier and your logo looks like a butthole!","DJ Dondada, Vibes340Radio.com",1.260916.19,2026-09-19T21:14:31Z,False,itunes_rss_mostRecent,False,False
4021d1b5cc276e8b6f3436f1e2f77bd019604c813b3d6f4b9fadecb023f85b87,14569807526,6473753684,Claude by Anthropic,us,1,Awful AI,Biased. Hard to extract information questions intent or questions when asking for factual information. Refuses to do things if it feels like it. Listens in on conversations had with friends around you and if you’re friend happens to say what the hell why is it so idiotic it will stop helping you. The plot was lost here.,Biased. Hard to extract information questions intent or questions when asking for factual information. Refuses to do things if it feels like it. Listens in on conversations had with friends around you and if you’re friend happens to say what the hell why is it so idiotic it will stop helping you. The plot was lost here.,Sloanekcrepe,1.260916.19,2026-09-19T21:07:26Z,False,itunes_rss_mostRecent,False,False
1bcf09a97a11ffc569992c2c8e9ced224ff8fe68849bd924283e24dcd163a770,14569494842,6473753684,Claude by Anthropic,us,1,Overcharging fraud,Overcharged for an upgrade I didn’t purchase. Now my App Store is locked because of it. No way to contact support. Terrible.,Overcharged for an upgrade I didn’t purchase. Now my App Store is locked because of it. No way to contact support. Terrible.,teka321,1.260916.19,2026-09-19T19:17:23Z,False,itunes_rss_mostRecent,False,False
9f876d13258f51ac7184dc9d3a9de1ca16ab891815690481b829fa6ff33b4f99,14569449941,6473753684,Claude by Anthropic,us,5,Excellent app,Great use of   Ai. I appreciate there privacy policy as well.,Great use of   Ai. I appreciate there privacy policy as well.,Aurobore,1.260916.19,2026-09-19T19:02:45Z,False,itunes_rss_mostRecent,False,False
2cbf6fa501f7603f5879165e28dbc92932bede183635f3c2d97513604be24a37,14569254666,6473753684,Claude by Anthropic,us,3,Voice Dictation Crashes,"Works pretty well, but one of the main issues is is that the voice dictation crashes","Works pretty well, but one of the main issues is is that the voice dictation crashes",Emstur24,1.260916.19,2026-09-19T18:00:35Z,False,itunes_rss_mostRecent,False,False
e81af0ae572dd21b0c51fd95b46fd917dd931a7750e9984a6fcd94b18b6a49b2,14569235165,6473753684,Claude by Anthropic,us,1,Useless,"An AI that refuses to follow instructions has no use to anyone, ever.","An AI that refuses to follow instructions has no use to anyone, ever.",FromtheUS18,1.260916.19,2026-09-19T17:54:36Z,False,itunes_rss_mostRecent,False,False
