fingerprint,review_id,app_id,app_name,country,rating,title,content,original_content,author,version,review_date,is_most_helpful,source,is_short,is_spam
fd28588980d94aef81e75b38c087f17d296ce99fc58b1a411a231bccc064c34f,14565188719,878577184,SHEIN,us,3,Good but not like before,"Easy online shopping and materials look the same most of the time, i only hate how the search recently doesn’t directly show you what you asked for and you have to scroll for long hours to find it as well as i find some pieces with a price and when i open it it contains a much higher price and they use it to attract you and force you to buy it with the expensive price, and on some pieces description says 2pcs 3pcs and you find the price was for a single or accessory piece.","Easy online shopping and materials look the same most of the time, i only hate how the search recently doesn’t directly show you what you asked for and you have to scroll for long hours to find it as well as i find some pieces with a price and when i open it it contains a much higher price and they use it to attract you and force you to buy it with the expensive price, and on some pieces description says 2pcs 3pcs and you find the price was for a single or accessory piece.",Hgjgj1224,,2026-09-18T17:54:31Z,True,web_ssr_helpful,False,False
86194bc574bbeba2ea8dd8788637d864db6ea500eadd9865435cf5dc754d5d96,14560183966,878577184,SHEIN,kr,5,어쩌자는건지,좋긴한데 상품 무료로 준대서 친구 추가했는데 추가해도 0.01원이 안되네요 적당히 하세요,좋긴한데 상품 무료로 준대서 친구 추가했는데 추가해도 0.01원이 안되네요 적당히 하세요,아이우우웅 유유유유유,15.4.2,2026-09-17T12:25:56Z,True,itunes_rss_mostHelpful,False,False
347700f98baa1a3e3bd753395a9ee6a1e16ca21e37a689262957804c4c126543,14559354834,878577184,SHEIN,us,5,Points,"I like SHEIN. The only thing that bothers me is how SHEIN tries to make you use certain points. I feel like that’s not exactly fair..Considering we’re the ones actually taking our time out to actually earn these points, I feel as if we should be able to use however many points WE want to. Making us use points that SHEIN is only allowing us to use kinda unfair in my opinion. So I’d really like that to change asap.","I like SHEIN. The only thing that bothers me is how SHEIN tries to make you use certain points. I feel like that’s not exactly fair..Considering we’re the ones actually taking our time out to actually earn these points, I feel as if we should be able to use however many points WE want to. Making us use points that SHEIN is only allowing us to use kinda unfair in my opinion. So I’d really like that to change asap.",MarzMarie,,2026-09-17T06:46:11Z,True,web_ssr_helpful,False,False
c11a5344752f3b58691a9a50f1ca958d3f25cca59f6adf99cf65c3f35262f130,14553606879,878577184,SHEIN,us,4,Love them but very frustrating,"I love shopping on SHEIN, it’s the second place I go to when I need a specific type of item. And you always have them! The frustrating part of your website are the vendors who don’t make it clear exactly how many and of which item I am selecting. The heading of the item doesn’t change or the selection will say “and one other item” without specifying what that “one other” is. Please ensure that customers know exactly what they’re paying for. Thank you.","I love shopping on SHEIN, it’s the second place I go to when I need a specific type of item. And you always have them! The frustrating part of your website are the vendors who don’t make it clear exactly how many and of which item I am selecting. The heading of the item doesn’t change or the selection will say “and one other item” without specifying what that “one other” is. Please ensure that customers know exactly what they’re paying for. Thank you.",MarloVig,,2026-09-15T18:24:20Z,True,web_ssr_helpful,False,False
22e2197c793ad9f3503b551583afa30188e87d54787624baab67193ea6d2794c,14521537560,878577184,SHEIN,gb,5,Best online realtor,"I absolutely love SHEIN. The first few times ordering was confusing as don’t always go with picture instead read exactly what it is your getting. Now it’s so easy to order, love the points system but even better are the prices. They have a nice wide range of clothing for whole family. Even sale wedding items. Watch for shoe sizes they can be a size too small. Accessories are really nice and are a good price.
SHEIN is the first shop I go to for whatever I need.","I absolutely love SHEIN. The first few times ordering was confusing as don’t always go with picture instead read exactly what it is your getting. Now it’s so easy to order, love the points system but even better are the prices. They have a nice wide range of clothing for whole family. Even sale wedding items. Watch for shoe sizes they can be a size too small. Accessories are really nice and are a good price. 
SHEIN is the first shop I go to for whatever I need.",Over 50club,,2026-09-07T14:13:08Z,True,web_ssr_helpful,False,False
14436f83137caf95c9a9ed098ffc90c738751bdcf3f728bcffc15fb80c26c634,14516746274,878577184,SHEIN,gb,5,Great shopping site,"Since discovering shopping on SHEIN the only complaint I have is I spend too much money!😆
The choice is amazing. The quality is excellent. I have only needed to return a very small percentage of my orders. I absolutely love the different ranges of styles and I can always find something that bit different. I also love playing the doggy game.
Keep going SHEIN as one customer here isn’t going anywhere!
Thank you.","Since discovering shopping on SHEIN the only complaint I have is I spend too much money!😆
The choice is amazing. The quality is excellent. I have only needed to return a very small percentage of my orders. I absolutely love the different ranges of styles and I can always find something that bit different. I also love playing the doggy game. 
Keep going SHEIN as one customer here isn’t going anywhere!
Thank you.",Bargain Brenda,,2026-09-06T08:30:13Z,True,web_ssr_helpful,False,False
662eb7a64fac8a189f44312eb4eb114b35214e1d2dbf8f9ee05a34e4c4f772f3,14487604510,878577184,SHEIN,us,5,My “GO TOO”,"SHIEN is seriously my “go too” for everything despite me being a boutique owner myself.

I make several small orders throughout the year and 2-3 big ones per year. The prices and quality are amazing and rival boutiques, which I do not shop at anymore due to inflation. Therefore, SHEIN has placed my shopping experience on a different level than it used to be. Plus, I have 4 babies, so getting out is hard, so why not shop from my phone! It is a WIN-WIN! Go SHEIN!","SHIEN is seriously my “go too” for everything despite me being a boutique owner myself. 

I make several small orders throughout the year and 2-3 big ones per year. The prices and quality are amazing and rival boutiques, which I do not shop at anymore due to inflation. Therefore, SHEIN has placed my shopping experience on a different level than it used to be. Plus, I have 4 babies, so getting out is hard, so why not shop from my phone! It is a WIN-WIN! Go SHEIN!",HLC 0609,,2026-08-29T22:07:05Z,True,web_ssr_helpful,False,False
65b92327e5c5ea607bb63ae85469dd537ee859c6aa59ea8bfcfdc9ace42efbc5,14484292978,878577184,SHEIN,us,5,Shein,This is my only place I shop yes prices aren’t the same but you can still find a lot of good deals it takes days and place in cart until your ready to choose because believe me you can’t go back the only thing I don’t care for is the other sellers charging for shipping cost and you buy something cost nothing and say it’s coming faster and it doesn’t but you paid for it to be and the other order came before the sellers package did but Shein is alright with me,This is my only place I shop yes prices aren’t the same but you can still find a lot of good deals it takes days and place in cart until your ready to choose because believe me you can’t go back the only thing I don’t care for is the other sellers charging for shipping cost and you buy something cost nothing and say it’s coming faster and it doesn’t but you paid for it to be and the other order came before the sellers package did but Shein is alright with me,CEO&KMG,,2026-08-29T02:19:45Z,True,web_ssr_helpful,False,False
a5f52659bf2e1e28995d8e0469fe2fe72a5ba490615ab555089876b5e2490af2,14476783421,878577184,SHEIN,us,5,Pregnancy pillow,Heyy guys thanks for the fast shipping & delivery I really appreciate yu guys I thought I’d have ta wait 7-10 days for it cus I really needed it to be propped because if back pains but it could’ve been a little more fluffier in a box instead of packed down in a package which made it flat but I tried to fluff it out but overall thanks again I should if ordered 2 I’ll be ordering another shortly once again thanks,Heyy guys thanks for the fast shipping & delivery I really appreciate yu guys I thought I’d have ta wait 7-10 days for it cus I really needed it to be propped because if back pains but it could’ve been a little more fluffier in a box instead of packed down in a package which made it flat but I tried to fluff it out but overall thanks again I should if ordered 2 I’ll be ordering another shortly once again thanks,Tippy Scott,,2026-08-27T04:25:17Z,True,web_ssr_helpful,False,False
5bbc1446782489fc06eec97b1198213a9f0aca499c11cb8b88cba49789d9a4bf,14458701948,878577184,SHEIN,gb,5,Mary,"Just placed another order on Shein which I feel is good value for money. I just wish they would stop giving you all these offers as they really mean nothing when you go back and add them up so just get rid of the silly offers. I have also compared prices to another sites and you’re still cheaper.
Also I order two birthday cards after I promised myself that I would not order another card from SHEIN as they always arrive bent but yes here i am doing it again! 😂","Just placed another order on Shein which I feel is good value for money. I just wish they would stop giving you all these offers as they really mean nothing when you go back and add them up so just get rid of the silly offers. I have also compared prices to another sites and you’re still cheaper. 
Also I order two birthday cards after I promised myself that I would not order another card from SHEIN as they always arrive bent but yes here i am doing it again! 😂",McCosie,,2026-08-22T13:25:01Z,True,web_ssr_helpful,False,False
